src_ip,dst_ip,protocol,packet_size,timestamp
192.168.137.114,23.48.32.202,6.0,90.0,1762230987.078882
23.48.32.209,192.168.137.114,6.0,86.0,1762230987.137815
192.168.137.114,23.48.32.209,6.0,90.0,1762230987.142501
23.48.32.221,192.168.137.114,17.0,66.0,1762230987.239205
192.168.137.114,23.48.32.221,17.0,74.0,1762230987.275878
23.48.32.202,192.168.137.114,6.0,54.0,1762230987.342332
23.48.32.209,192.168.137.114,6.0,54.0,1762230987.448028
192.168.137.114,224.0.0.251,17.0,82.0,1762230988.118844
192.168.137.114,224.0.0.251,17.0,82.0,1762230988.1195
192.168.137.114,224.0.0.251,17.0,82.0,1762230988.126821
192.168.137.114,224.0.0.251,17.0,82.0,1762230988.127156
192.168.137.114,192.168.137.1,17.0,92.0,1762230989.658039
192.168.137.114,192.168.137.1,17.0,92.0,1762230989.818637
192.168.137.114,52.168.117.174,6.0,171.0,1762230990.51711
192.168.137.114,52.168.117.174,6.0,1494.0,1762230990.517489
192.168.137.114,52.168.117.174,6.0,1159.0,1762230990.517489
192.168.137.114,192.168.137.1,17.0,92.0,1762230990.82582
192.168.137.114,52.168.117.174,6.0,1494.0,1762230991.356414
192.168.137.114,52.168.117.174,6.0,1494.0,1762230992.2778
192.168.137.114,192.168.137.1,17.0,92.0,1762230992.839738
192.168.137.114,192.168.29.146,17.0,87.0,1762230993.826738
192.168.137.114,52.168.117.174,6.0,1494.0,1762230994.009364
192.168.137.114,192.168.29.146,17.0,120.0,1762230994.834673
192.168.137.114,192.168.137.1,17.0,75.0,1762230995.90249
192.168.137.114,192.168.137.1,17.0,75.0,1762230996.066505
192.168.137.114,192.168.137.1,17.0,92.0,1762230996.84541
192.168.137.114,192.168.137.1,17.0,75.0,1762230997.08011
192.168.137.114,52.168.117.174,6.0,1494.0,1762230997.457521
,,,,
,,,,
0.0.0.0,255.255.255.255,17.0,344.0,1762230998.323431
192.168.137.1,192.168.137.114,17.0,226.0,1762230998.325894
,,,,
,,,,
192.168.137.114,142.250.182.67,17.0,121.0,1762230998.330637
192.168.137.1,255.255.255.255,17.0,349.0,1762230998.332633
192.168.137.114,142.250.182.67,6.0,66.0,1762230998.340737
192.168.137.114,224.0.0.22,2.0,54.0,1762230998.359776
192.168.137.114,4.213.25.241,6.0,153.0,1762230998.381477
192.168.137.114,224.0.0.22,2.0,54.0,1762230998.392713
192.168.137.114,224.0.0.22,2.0,54.0,1762230998.393109
192.168.137.114,224.0.0.22,2.0,54.0,1762230998.393316
192.168.137.114,224.0.0.252,17.0,65.0,1762230998.394364
142.250.182.67,192.168.137.114,6.0,66.0,1762230998.401981
192.168.137.114,142.250.182.67,6.0,54.0,1762230998.402088
192.168.137.114,142.250.182.67,6.0,1466.0,1762230998.402805
192.168.137.114,142.250.182.67,6.0,918.0,1762230998.402805
192.168.137.114,192.168.137.1,17.0,83.0,1762230998.416138
142.250.182.67,192.168.137.114,6.0,54.0,1762230998.504595
142.250.182.67,192.168.137.114,6.0,54.0,1762230998.504595
,,,,
192.168.137.114,224.0.0.22,2.0,70.0,1762230998.520311
192.168.137.114,192.168.137.1,17.0,83.0,1762230998.581435
142.250.182.67,192.168.137.114,6.0,1466.0,1762230998.605206
142.250.182.67,192.168.137.114,6.0,106.0,1762230998.605206
4.213.25.241,192.168.137.114,6.0,223.0,1762230998.605206
192.168.137.114,142.250.182.67,6.0,54.0,1762230998.6054
192.168.137.114,142.250.182.67,6.0,128.0,1762230998.609764
192.168.137.114,142.250.182.67,6.0,146.0,1762230998.610005
192.168.137.114,142.250.182.67,6.0,1005.0,1762230998.610274
192.168.137.114,142.250.182.67,17.0,1292.0,1762230998.64325
192.168.137.114,142.250.182.67,17.0,1292.0,1762230998.643727
192.168.137.114,4.213.25.241,6.0,54.0,1762230998.65833
52.168.117.174,192.168.137.114,6.0,54.0,1762230998.709119
23.48.32.202,192.168.137.114,6.0,86.0,1762230998.709119
142.250.182.67,192.168.137.114,6.0,1014.0,1762230998.709119
142.250.182.67,192.168.137.114,6.0,85.0,1762230998.709119
142.250.182.67,192.168.137.114,17.0,82.0,1762230998.709119
192.168.137.114,52.168.117.174,6.0,1276.0,1762230998.709303
192.168.137.114,142.250.182.67,6.0,54.0,1762230998.709356
192.168.137.114,23.48.32.202,6.0,90.0,1762230998.709819
192.168.137.114,142.250.182.67,17.0,1292.0,1762230998.709871
192.168.137.114,142.250.182.67,17.0,1292.0,1762230998.70998
192.168.137.114,142.250.182.67,6.0,85.0,1762230998.710102
142.250.182.67,192.168.137.114,6.0,584.0,1762230998.811767
142.250.182.67,192.168.137.114,6.0,128.0,1762230998.811767
142.250.182.67,192.168.137.114,6.0,85.0,1762230998.811767
142.250.182.67,192.168.137.114,6.0,93.0,1762230998.811767
142.250.182.67,192.168.137.114,17.0,1292.0,1762230998.811767
142.250.182.67,192.168.137.114,17.0,1292.0,1762230998.811767
142.250.182.67,192.168.137.114,17.0,1292.0,1762230998.811767
142.250.182.67,192.168.137.114,6.0,54.0,1762230998.811767
192.168.137.114,142.250.182.67,6.0,54.0,1762230998.811956
192.168.137.114,142.250.182.67,6.0,93.0,1762230998.813997
192.168.137.114,224.0.0.252,17.0,65.0,1762230998.815349
192.168.137.114,142.250.182.67,17.0,1292.0,1762230998.846033
142.250.182.67,192.168.137.114,17.0,1292.0,1762230998.916339
142.250.182.67,192.168.137.114,17.0,336.0,1762230998.916339
142.250.182.67,192.168.137.114,17.0,986.0,1762230998.916339
142.250.182.67,192.168.137.114,17.0,69.0,1762230998.916339
192.168.137.114,142.250.182.67,17.0,1292.0,1762230998.917132
192.168.137.114,142.250.182.67,17.0,82.0,1762230998.920099
192.168.137.114,142.250.182.67,17.0,115.0,1762230998.92043
192.168.137.114,142.250.182.67,17.0,73.0,1762230998.920716
192.168.137.114,224.0.0.22,2.0,62.0,1762230999.017818
192.168.137.114,142.250.183.170,17.0,71.0,1762230999.066527
192.168.137.114,142.251.221.174,17.0,71.0,1762230999.066995
192.168.137.114,140.82.114.26,6.0,55.0,1762230999.113248
192.168.137.114,142.250.182.67,17.0,115.0,1762230999.114807
192.168.137.114,142.250.182.67,6.0,93.0,1762230999.129788
142.250.182.67,192.168.137.114,17.0,1292.0,1762230999.219833
23.48.32.202,192.168.137.114,6.0,54.0,1762230999.219833
142.250.182.67,192.168.137.114,17.0,163.0,1762230999.219833
52.168.117.174,192.168.137.114,6.0,154.0,1762230999.219833
23.48.32.209,192.168.137.114,6.0,86.0,1762230999.220435
142.250.182.67,192.168.137.114,6.0,66.0,1762230999.220435
142.251.221.174,192.168.137.114,17.0,68.0,1762230999.220435
192.168.137.114,142.250.182.67,17.0,75.0,1762230999.220797
192.168.137.114,23.48.32.209,6.0,90.0,1762230999.228396
192.168.137.114,52.168.117.174,6.0,89.0,1762230999.230987
142.250.183.170,192.168.137.114,17.0,67.0,1762230999.324578
142.250.182.67,192.168.137.114,17.0,163.0,1762230999.424363
192.168.137.114,142.250.182.67,17.0,77.0,1762230999.425048
,,,,
140.82.114.26,192.168.137.114,6.0,66.0,1762230999.526455
23.48.32.209,192.168.137.114,6.0,54.0,1762230999.526455
192.168.137.114,192.168.137.1,17.0,83.0,1762230999.596813
52.168.117.174,192.168.137.114,6.0,54.0,1762230999.628966
192.168.137.1,192.168.137.114,17.0,564.0,1762230999.731826
192.168.137.1,192.168.137.114,17.0,564.0,1762230999.731826
192.168.137.1,192.168.137.114,17.0,564.0,1762230999.731826
192.168.137.114,95.101.22.211,6.0,66.0,1762230999.733396
,,,,
95.101.22.211,192.168.137.114,6.0,66.0,1762231000.554192
95.101.22.211,192.168.137.114,6.0,66.0,1762231000.554192
192.168.137.114,95.101.22.211,6.0,66.0,1762231000.554417
192.168.137.114,95.101.22.211,6.0,208.0,1762231000.561358
192.168.137.114,172.217.24.106,17.0,71.0,1762231000.706157
172.217.24.106,192.168.137.114,17.0,67.0,1762231000.857736
95.101.22.211,192.168.137.114,6.0,54.0,1762231000.857736
95.101.22.211,192.168.137.114,6.0,241.0,1762231000.857736
95.101.22.211,192.168.137.114,6.0,54.0,1762231000.857736
192.168.137.114,95.101.22.211,6.0,54.0,1762231000.85785
192.168.137.114,95.101.22.211,6.0,54.0,1762231000.875674
192.168.137.114,192.168.137.1,17.0,70.0,1762231000.883507
192.168.137.114,192.168.137.1,17.0,70.0,1762231001.047212
95.101.22.211,192.168.137.114,6.0,54.0,1762231001.063664
192.168.137.114,95.101.22.211,6.0,54.0,1762231001.06374
192.168.137.1,192.168.137.114,17.0,184.0,1762231001.165236
192.168.137.1,192.168.137.114,17.0,184.0,1762231001.165236
95.101.22.211,192.168.137.114,6.0,54.0,1762231001.370092
,,,,
192.168.137.114,142.250.182.67,6.0,54.0,1762231001.590263
192.168.137.114,52.168.117.174,6.0,54.0,1762231001.593974
142.250.182.67,192.168.137.114,6.0,54.0,1762231001.677934
192.168.137.114,142.250.182.67,6.0,54.0,1762231001.678096
192.168.137.114,142.251.221.174,17.0,600.0,1762231001.890015
192.168.137.114,192.168.137.1,17.0,75.0,1762231001.897395
192.168.137.1,192.168.137.114,17.0,226.0,1762231001.911368
192.168.137.114,142.250.182.78,17.0,1292.0,1762231001.913253
192.168.137.114,142.250.182.78,17.0,1292.0,1762231001.913665
192.168.137.114,142.250.182.78,17.0,122.0,1762231001.913989
52.168.117.174,192.168.137.114,6.0,54.0,1762231001.985289
142.250.182.78,192.168.137.114,17.0,82.0,1762231001.985289
142.250.182.78,192.168.137.114,17.0,1292.0,1762231001.985289
142.251.221.174,192.168.137.114,17.0,74.0,1762231001.985289
192.168.137.114,142.251.221.174,17.0,75.0,1762231001.99889
192.168.137.114,142.250.182.78,17.0,1292.0,1762231002.061801
52.168.117.174,192.168.137.114,6.0,54.0,1762231002.087245
142.250.182.78,192.168.137.114,17.0,1292.0,1762231002.087245
142.250.182.78,192.168.137.114,17.0,345.0,1762231002.087245
142.250.182.78,192.168.137.114,17.0,672.0,1762231002.087245
142.250.182.78,192.168.137.114,17.0,67.0,1762231002.087245
192.168.137.114,52.168.117.174,6.0,54.0,1762231002.087489
192.168.137.114,142.250.182.78,17.0,120.0,1762231002.101258
192.168.137.114,142.250.182.78,17.0,73.0,1762231002.102969
192.168.137.114,142.250.182.78,17.0,1288.0,1762231002.105368
192.168.137.114,142.250.182.78,17.0,1292.0,1762231002.106829
192.168.137.114,142.250.182.78,17.0,1292.0,1762231002.107003
192.168.137.114,142.250.182.78,17.0,1292.0,1762231002.107093
192.168.137.114,142.250.182.78,17.0,923.0,1762231002.107138
142.250.182.78,192.168.137.114,17.0,163.0,1762231002.191142
142.250.182.78,192.168.137.114,17.0,71.0,1762231002.191142
142.250.182.78,192.168.137.114,17.0,67.0,1762231002.191142
142.250.182.78,192.168.137.114,17.0,67.0,1762231002.191142
142.250.182.78,192.168.137.114,17.0,67.0,1762231002.191142
192.168.137.114,142.250.182.78,17.0,74.0,1762231002.191776
142.251.221.174,192.168.137.114,17.0,258.0,1762231002.292214
142.250.182.78,192.168.137.114,17.0,729.0,1762231002.292214
142.250.182.78,192.168.137.114,17.0,260.0,1762231002.292214
192.168.137.114,142.250.182.78,17.0,77.0,1762231002.29913
192.168.137.114,142.251.221.174,17.0,81.0,1762231002.303686
142.251.221.174,192.168.137.114,17.0,68.0,1762231002.395079
192.168.137.114,142.250.182.78,17.0,72.0,1762231002.44918
142.250.182.78,192.168.137.114,17.0,66.0,1762231002.49665
142.250.182.78,192.168.137.114,17.0,67.0,1762231002.49665
192.168.137.114,74.125.24.188,6.0,54.0,1762231003.122898
192.168.137.114,192.168.137.1,17.0,76.0,1762231003.130182
192.168.137.114,192.168.137.1,17.0,76.0,1762231003.291142
,,,,
192.168.137.114,74.125.24.188,6.0,54.0,1762231003.60334
192.168.137.114,18.97.36.75,6.0,295.0,1762231003.870718
192.168.137.114,192.168.137.1,17.0,92.0,1762231003.899411
192.168.137.114,192.168.137.1,17.0,92.0,1762231004.058395
,,,,
192.168.137.1,224.0.0.22,2.0,54.0,1762231004.180062
,,,,
192.168.137.1,224.0.0.22,2.0,54.0,1762231004.180062
192.168.137.1,224.0.0.22,2.0,54.0,1762231004.185432
,,,,
192.168.137.114,192.168.137.1,17.0,76.0,1762231004.294648
192.168.137.114,74.125.24.188,6.0,54.0,1762231004.451139
142.250.183.170,192.168.137.114,17.0,201.0,1762231004.478614
192.168.137.1,192.168.137.114,17.0,292.0,1762231004.480138
192.168.137.1,192.168.137.114,17.0,292.0,1762231004.481361
192.168.137.1,192.168.137.114,17.0,292.0,1762231004.482075
192.168.137.1,192.168.137.114,17.0,292.0,1762231004.487955
192.168.137.1,192.168.137.114,17.0,292.0,1762231004.487955
192.168.137.1,192.168.137.114,17.0,292.0,1762231004.487955
192.168.137.1,192.168.137.114,17.0,292.0,1762231004.487955
192.168.137.1,192.168.137.114,17.0,292.0,1762231004.487955
192.168.137.1,192.168.137.114,17.0,292.0,1762231004.490031
192.168.137.1,192.168.137.114,17.0,292.0,1762231004.492338
192.168.137.114,142.250.183.170,17.0,76.0,1762231004.508117
192.168.137.114,74.125.24.188,6.0,66.0,1762231004.508476
,,,,
192.168.137.1,224.0.0.252,17.0,75.0,1762231004.601456
192.168.137.114,18.97.36.75,6.0,295.0,1762231004.622399
192.168.137.114,192.168.29.146,17.0,87.0,1762231004.920523
192.168.137.114,192.168.137.1,17.0,92.0,1762231005.060147
,,,,
192.168.137.1,224.0.0.22,2.0,54.0,1762231005.089067
,,,,
192.168.137.1,224.0.0.22,2.0,54.0,1762231005.089067
74.125.24.188,192.168.137.114,6.0,66.0,1762231005.089067
115.245.169.113,192.168.137.114,1.0,110.0,1762231005.089067
192.168.137.114,74.125.24.188,6.0,54.0,1762231005.08932
192.168.137.114,74.125.24.188,6.0,1466.0,1762231005.091022
192.168.137.114,74.125.24.188,6.0,373.0,1762231005.091022
74.125.24.188,192.168.137.114,6.0,54.0,1762231005.192475
74.125.24.188,192.168.137.114,6.0,66.0,1762231005.192475
74.125.24.188,192.168.137.114,6.0,66.0,1762231005.192475
192.168.137.1,224.0.0.22,2.0,54.0,1762231005.192475
,,,,
142.250.183.170,192.168.137.114,17.0,201.0,1762231005.294675
74.125.24.188,192.168.137.114,6.0,4290.0,1762231005.294675
74.125.24.188,192.168.137.114,6.0,1466.0,1762231005.294675
74.125.24.188,192.168.137.114,6.0,1466.0,1762231005.294675
74.125.24.188,192.168.137.114,6.0,719.0,1762231005.294675
18.97.36.75,192.168.137.114,6.0,54.0,1762231005.294675
18.97.36.75,192.168.137.114,6.0,172.0,1762231005.294675
192.168.137.114,74.125.24.188,6.0,54.0,1762231005.295062
192.168.137.114,74.125.24.188,6.0,118.0,1762231005.299002
192.168.137.114,142.250.183.170,17.0,78.0,1762231005.300103
192.168.137.114,74.125.24.188,6.0,264.0,1762231005.300457
192.168.137.114,18.97.36.75,6.0,54.0,1762231005.34164
192.168.137.1,192.168.137.114,17.0,437.0,1762231005.396712
192.168.137.1,192.168.137.114,17.0,437.0,1762231005.396712
192.168.137.1,192.168.137.114,17.0,437.0,1762231005.396712
192.168.137.1,192.168.137.114,17.0,437.0,1762231005.396712
192.168.137.1,192.168.137.114,17.0,437.0,1762231005.396712
192.168.137.1,192.168.137.114,17.0,437.0,1762231005.396712
192.168.137.1,192.168.137.114,17.0,437.0,1762231005.396712
192.168.137.1,192.168.137.114,17.0,437.0,1762231005.396712
192.168.137.114,52.168.117.174,6.0,66.0,1762231005.422133
,,,,
192.168.137.1,224.0.0.252,17.0,75.0,1762231005.428374
192.168.137.1,192.168.137.114,17.0,443.0,1762231005.601993
192.168.137.1,192.168.137.114,17.0,443.0,1762231005.601993
192.168.137.1,192.168.137.114,17.0,443.0,1762231005.601993
192.168.137.1,192.168.137.114,17.0,443.0,1762231005.601993
192.168.137.1,192.168.137.114,17.0,443.0,1762231005.601993
192.168.137.1,192.168.137.114,17.0,443.0,1762231005.601993
192.168.137.1,192.168.137.114,17.0,443.0,1762231005.601993
192.168.137.1,192.168.137.114,17.0,443.0,1762231005.601993
192.168.137.1,192.168.137.114,17.0,443.0,1762231005.601993
192.168.137.1,192.168.137.114,17.0,443.0,1762231005.601993
192.168.137.1,192.168.137.114,17.0,443.0,1762231005.601993
74.125.24.188,192.168.137.114,6.0,591.0,1762231005.601993
74.125.24.188,192.168.137.114,6.0,143.0,1762231005.601993
74.125.24.188,192.168.137.114,6.0,88.0,1762231005.601993
192.168.137.114,74.125.24.188,6.0,54.0,1762231005.602336
192.168.137.114,13.107.236.201,6.0,66.0,1762231005.687068
52.168.117.174,192.168.137.114,6.0,66.0,1762231005.806155
172.217.24.106,192.168.137.114,17.0,120.0,1762231005.806155
192.168.137.114,172.217.24.106,17.0,75.0,1762231005.825548
192.168.137.114,150.171.21.201,6.0,66.0,1762231005.952882
192.168.137.114,224.0.0.251,17.0,82.0,1762231006.135062
192.168.137.114,224.0.0.251,17.0,82.0,1762231006.135717
192.168.137.114,74.125.24.188,6.0,54.0,1762231006.140438
192.168.137.114,224.0.0.251,17.0,82.0,1762231006.141231
192.168.137.114,224.0.0.251,17.0,82.0,1762231006.14157
192.168.137.114,204.14.183.201,6.0,66.0,1762231006.219691
74.125.24.188,192.168.137.114,6.0,54.0,1762231006.672618
192.168.137.1,192.168.137.114,17.0,400.0,1762231006.672618
192.168.137.1,192.168.137.114,17.0,400.0,1762231006.672618
52.168.117.174,192.168.137.114,6.0,66.0,1762231006.728835
23.48.32.202,192.168.137.114,6.0,86.0,1762231006.829937
192.168.137.114,23.48.32.202,6.0,90.0,1762231006.834264
192.168.137.114,216.239.38.223,6.0,54.0,1762231006.892651
23.48.32.202,192.168.137.114,6.0,54.0,1762231007.13745
23.48.32.209,192.168.137.114,6.0,86.0,1762231007.13745
192.168.137.114,224.0.0.251,17.0,82.0,1762231007.141261
192.168.137.114,224.0.0.251,17.0,82.0,1762231007.141858
192.168.137.114,23.48.32.209,6.0,90.0,1762231007.146097
192.168.137.114,224.0.0.251,17.0,82.0,1762231007.14711
192.168.137.114,224.0.0.251,17.0,82.0,1762231007.147572
192.168.137.114,216.239.38.223,6.0,54.0,1762231007.220178
192.168.137.114,204.14.183.201,6.0,66.0,1762231007.220288
216.239.38.223,192.168.137.114,6.0,66.0,1762231007.342113
23.48.32.209,192.168.137.114,6.0,54.0,1762231007.446591
216.239.38.223,192.168.137.114,6.0,54.0,1762231007.446591
192.168.137.114,216.239.38.223,6.0,54.0,1762231007.44675
192.168.137.114,192.168.137.1,17.0,75.0,1762231008.87606
52.168.117.174,192.168.137.114,6.0,66.0,1762231008.892801
192.168.137.1,192.168.137.114,17.0,226.0,1762231008.894692
192.168.137.114,142.250.182.67,17.0,1292.0,1762231008.900408
192.168.137.114,142.250.182.67,17.0,1292.0,1762231008.900762
192.168.137.114,142.250.182.67,17.0,123.0,1762231008.900987
192.168.137.114,142.250.182.67,17.0,973.0,1762231008.901439
142.250.182.67,192.168.137.114,17.0,82.0,1762231008.980497
192.168.137.114,142.250.182.67,17.0,1292.0,1762231009.073879
142.250.182.67,192.168.137.114,17.0,1292.0,1762231009.083425
142.250.182.67,192.168.137.114,17.0,1292.0,1762231009.083425
142.250.182.67,192.168.137.114,17.0,349.0,1762231009.083425
142.250.182.67,192.168.137.114,17.0,985.0,1762231009.083425
142.250.182.67,192.168.137.114,17.0,66.0,1762231009.083425
142.250.182.67,192.168.137.114,17.0,66.0,1762231009.083425
142.250.182.67,192.168.137.114,17.0,64.0,1762231009.083425
142.250.182.67,192.168.137.114,17.0,578.0,1762231009.083425
192.168.137.114,142.250.182.67,17.0,120.0,1762231009.096715
192.168.137.114,142.250.182.67,17.0,73.0,1762231009.098107
192.168.137.114,142.250.182.67,17.0,73.0,1762231009.098643
192.168.137.114,142.250.182.67,17.0,78.0,1762231009.136484
192.168.137.114,224.0.0.251,17.0,82.0,1762231009.152713
192.168.137.114,224.0.0.251,17.0,82.0,1762231009.152944
192.168.137.114,224.0.0.251,17.0,82.0,1762231009.153564
192.168.137.114,224.0.0.251,17.0,82.0,1762231009.154008
192.168.137.114,204.14.183.201,6.0,66.0,1762231009.229747
142.250.182.67,192.168.137.114,17.0,1292.0,1762231009.307838
142.250.182.67,192.168.137.114,17.0,163.0,1762231009.307838
142.250.182.67,192.168.137.114,17.0,65.0,1762231009.307838
192.168.137.114,142.250.182.67,17.0,75.0,1762231009.30844
142.250.182.67,192.168.137.114,17.0,64.0,1762231009.428277
192.168.137.114,142.250.182.67,17.0,75.0,1762231009.428938
,,,,
192.168.137.1,224.0.0.251,17.0,82.0,1762231012.614655
,,,,
192.168.137.1,224.0.0.251,17.0,82.0,1762231012.614655
,,,,
,,,,
192.168.137.1,224.0.0.251,17.0,82.0,1762231012.769287
,,,,
192.168.137.1,224.0.0.251,17.0,82.0,1762231012.769287
,,,,
52.168.117.174,192.168.137.114,6.0,66.0,1762231012.871154
3.33.221.48,192.168.137.114,6.0,93.0,1762231012.97355
192.168.137.114,3.33.221.48,6.0,83.0,1762231012.974662
3.33.221.48,192.168.137.114,6.0,54.0,1762231013.179099
192.168.137.114,3.33.221.48,6.0,371.0,1762231013.210011
192.168.137.114,204.14.183.201,6.0,66.0,1762231013.23695
3.33.221.48,192.168.137.114,6.0,54.0,1762231013.383089
3.33.221.48,192.168.137.114,6.0,93.0,1762231013.48586
192.168.137.114,3.33.221.48,6.0,54.0,1762231013.533414
140.82.114.26,192.168.137.114,6.0,80.0,1762231014.660101
142.251.221.174,192.168.137.114,17.0,177.0,1762231014.660101
142.251.221.174,192.168.137.114,17.0,89.0,1762231014.660101
23.48.32.202,192.168.137.114,6.0,86.0,1762231014.660101
23.48.32.209,192.168.137.114,6.0,86.0,1762231014.660101
192.168.137.114,142.251.221.174,17.0,76.0,1762231014.66799
192.168.137.114,23.48.32.209,6.0,90.0,1762231014.668491
192.168.137.114,23.48.32.202,6.0,90.0,1762231014.668589
192.168.137.114,140.82.114.26,6.0,84.0,1762231014.673221
192.168.137.114,142.251.221.174,17.0,293.0,1762231014.681984
140.82.114.26,192.168.137.114,6.0,80.0,1762231014.714453
192.168.137.114,140.82.114.26,6.0,66.0,1762231014.714552
192.168.137.1,224.0.0.251,17.0,82.0,1762231014.757905
,,,,
192.168.137.1,224.0.0.251,17.0,82.0,1762231014.757905
,,,,
142.251.221.174,192.168.137.114,17.0,74.0,1762231014.816789
192.168.137.114,142.251.221.174,17.0,75.0,1762231014.830768
23.48.32.209,192.168.137.114,6.0,54.0,1762231014.92062
23.48.32.202,192.168.137.114,6.0,54.0,1762231014.92062
192.168.137.114,192.168.29.146,17.0,87.0,1762231015.034007
140.82.114.26,192.168.137.114,6.0,54.0,1762231015.124509
142.251.221.174,192.168.137.114,17.0,161.0,1762231015.43139
192.168.137.114,142.251.221.174,17.0,81.0,1762231015.440757
192.168.137.114,142.251.221.174,17.0,74.0,1762231015.814832
142.251.221.174,192.168.137.114,17.0,68.0,1762231015.842424
142.251.221.174,192.168.137.114,17.0,69.0,1762231015.945506
192.168.137.114,142.251.221.174,17.0,237.0,1762231016.863822
142.251.221.174,192.168.137.114,17.0,75.0,1762231017.069808
192.168.137.114,142.251.221.174,17.0,75.0,1762231017.07803
142.251.221.174,192.168.137.114,17.0,1184.0,1762231018.655374
142.251.221.174,192.168.137.114,17.0,1148.0,1762231018.655374
192.168.137.114,142.251.221.174,17.0,82.0,1762231018.655998
142.251.221.174,192.168.137.114,17.0,1148.0,1762231018.708162
192.168.137.114,142.251.221.174,17.0,78.0,1762231018.708713
142.251.221.174,192.168.137.114,17.0,68.0,1762231018.812832
192.168.137.114,142.250.183.170,17.0,71.0,1762231019.513075
142.250.183.170,192.168.137.114,17.0,66.0,1762231019.629836
192.168.137.114,172.217.24.106,17.0,71.0,1762231020.823371
172.217.24.106,192.168.137.114,17.0,67.0,1762231020.961051
192.168.137.114,204.14.183.201,6.0,66.0,1762231021.245628
192.168.137.114,192.168.137.1,17.0,72.0,1762231023.018236
23.48.32.209,192.168.137.114,6.0,86.0,1762231023.155783
23.48.32.202,192.168.137.114,6.0,86.0,1762231023.155783
23.48.32.209,192.168.137.114,6.0,86.0,1762231023.155783
192.168.137.114,23.48.32.209,6.0,66.0,1762231023.155986
192.168.137.114,23.48.32.202,6.0,90.0,1762231023.15658
192.168.137.114,23.48.32.209,6.0,90.0,1762231023.15687
192.168.137.114,192.168.137.1,17.0,72.0,1762231023.182431
23.48.32.209,192.168.137.114,6.0,54.0,1762231023.424369
23.48.32.209,192.168.137.114,6.0,54.0,1762231023.424369
23.48.32.209,192.168.137.114,6.0,66.0,1762231023.424369
23.48.32.209,192.168.137.114,6.0,66.0,1762231023.424369
23.48.32.209,192.168.137.114,6.0,66.0,1762231023.424369
23.48.32.202,192.168.137.114,6.0,54.0,1762231023.424369
23.48.32.202,192.168.137.114,6.0,66.0,1762231023.424369
23.48.32.202,192.168.137.114,6.0,66.0,1762231023.424369
23.48.32.202,192.168.137.114,6.0,66.0,1762231023.424369
192.168.137.114,192.168.137.1,17.0,72.0,1762231024.197163
142.250.183.170,192.168.137.114,17.0,201.0,1762231024.354233
192.168.137.114,142.250.183.170,17.0,75.0,1762231024.370085
192.168.137.114,192.168.29.146,17.0,87.0,1762231025.150382
192.168.137.114,192.168.137.1,17.0,72.0,1762231026.21034
192.168.137.114,192.168.137.1,17.0,81.0,1762231027.878699
192.168.137.114,192.168.137.1,17.0,81.0,1762231028.045089
192.168.137.114,192.168.137.1,17.0,81.0,1762231029.059816
0.0.0.0,255.255.255.255,17.0,344.0,1762231029.595825
192.168.137.1,255.255.255.255,17.0,349.0,1762231029.609992
,,,,
,,,,
192.168.137.114,4.213.25.241,6.0,153.0,1762231029.611835
192.168.137.114,224.0.0.22,2.0,54.0,1762231029.625112
192.168.137.114,224.0.0.22,2.0,54.0,1762231029.672625
192.168.137.114,224.0.0.22,2.0,54.0,1762231029.674771
192.168.137.114,224.0.0.22,2.0,54.0,1762231029.674953
192.168.137.114,224.0.0.252,17.0,65.0,1762231029.675389
192.168.137.114,192.168.137.1,17.0,83.0,1762231029.707034
4.213.25.241,192.168.137.114,6.0,223.0,1762231029.766833
192.168.137.114,4.213.25.241,6.0,54.0,1762231029.821085
192.168.137.114,192.168.137.1,17.0,83.0,1762231029.86881
,,,,
192.168.137.114,224.0.0.22,2.0,70.0,1762231030.024606
192.168.137.1,192.168.137.114,17.0,564.0,1762231030.077542
192.168.137.1,192.168.137.114,17.0,564.0,1762231030.077542
192.168.137.114,95.101.22.211,6.0,66.0,1762231030.089384
192.168.137.114,224.0.0.252,17.0,65.0,1762231030.090004
142.250.183.170,192.168.137.114,17.0,201.0,1762231030.176625
192.168.137.114,142.250.183.170,17.0,76.0,1762231030.177156
192.168.137.114,192.168.137.1,17.0,72.0,1762231030.212559
192.168.137.1,192.168.137.114,17.0,736.0,1762231030.215602
192.168.137.114,23.48.32.197,17.0,1292.0,1762231030.219475
192.168.137.114,23.48.32.197,17.0,1292.0,1762231030.219855
172.217.24.106,192.168.137.114,17.0,120.0,1762231030.279952
192.168.137.114,172.217.24.106,17.0,76.0,1762231030.280588
95.101.22.211,192.168.137.114,6.0,66.0,1762231030.381424
95.101.22.211,192.168.137.114,6.0,66.0,1762231030.381424
192.168.137.114,95.101.22.211,6.0,66.0,1762231030.381743
192.168.137.114,95.101.22.211,6.0,208.0,1762231030.382676
23.48.32.197,192.168.137.114,17.0,82.0,1762231030.484084
23.48.32.197,192.168.137.114,17.0,1292.0,1762231030.484084
23.48.32.197,192.168.137.114,17.0,1292.0,1762231030.484084
23.48.32.197,192.168.137.114,17.0,306.0,1762231030.484084
192.168.137.114,23.48.32.197,17.0,210.0,1762231030.495502
192.168.137.114,224.0.0.22,2.0,62.0,1762231030.525387
